device_id,address,date,card_id,sum,banknotes,coins,descr
238,"Під Голоском,  24б   Близенько 1.50 грн",2025-10-23 19:15:03,9586,0.0,2.0,0.0,-
238,"Під Голоском,  24б   Близенько 1.50 грн",2025-10-23 19:15:08,9586,0.0,0.0,819.5,-
238,"Під Голоском,  24б   Близенько 1.50 грн",2025-10-27 11:24:39,9586,0.0,0.0,131.0,-
238,"Під Голоском,  24б   Близенько 1.50 грн",2025-10-27 11:24:45,9586,0.0,0.0,0.0,-
182,"Повітряна, 78  Близенько 2.00 грн",2025-10-31 18:53:30,24662,0.0,1131.0,0.0,р”рјрёс‚сђрѕ  -
182,"Повітряна, 78  Близенько 2.00 грн",2025-10-31 18:53:38,24662,0.0,0.0,1566.0,р”рјрёс‚сђрѕ  -
86,"просп. Свободи, 1/3 Близенько  2.00 грн",2025-10-26 21:35:03,23129,0.0,4220.0,0.0,р†рірѕсђ  -
86,"просп. Свободи, 1/3 Близенько  2.00 грн",2025-10-26 21:35:09,23129,0.0,0.0,4331.5,р†рірѕсђ  -
86,"просп. Свободи, 1/3 Близенько  2.00 грн",2025-11-14 15:59:05,23129,0.0,3169.0,0.0,р†рірѕсђ  -
86,"просп. Свободи, 1/3 Близенько  2.00 грн",2025-11-14 15:59:12,23129,0.0,0.0,2678.0,р†рірѕсђ  -
218,"просп.В.Чорновола,  7а  Близенько  2.00 грн",2025-11-06 17:25:46,23129,0.0,4493.0,0.0,р†рірѕсђ  -
218,"просп.В.Чорновола,  7а  Близенько  2.00 грн",2025-11-06 17:25:51,23129,0.0,0.0,5119.0,р†рірѕсђ  -
113,"просп.В.Чорновола, 101  Близенько 2.00 грн",2025-10-28 21:02:43,0,0.0,2404.0,0.0,
113,"просп.В.Чорновола, 101  Близенько 2.00 грн",2025-10-28 21:02:49,0,0.0,0.0,36.06,
113,"просп.В.Чорновола, 101  Близенько 2.00 грн",2025-11-17 18:10:12,0,0.0,1682.0,0.0,
113,"просп.В.Чорновола, 101  Близенько 2.00 грн",2025-11-17 18:10:15,0,0.0,0.0,42.92,
264,"просп.В.Чорновола, 55  Близенько 2.00 грн",2025-11-06 16:21:55,9586,0.0,2572.0,0.0,-
264,"просп.В.Чорновола, 55  Близенько 2.00 грн",2025-11-06 16:22:01,9586,0.0,0.0,4805.5,-
192,"просп.В.Чорновола, 67ж  Близенько 1.50 грн",2025-11-06 21:09:51,0,0.0,536.0,0.0,
192,"просп.В.Чорновола, 67ж  Близенько 1.50 грн",2025-11-06 21:10:00,0,0.0,0.0,301.06,
124,"просп.В.Чорновола, 69  Близенько 2.00 грн",2025-11-06 20:56:16,23129,0.0,441.0,0.0,р†рірѕсђ  -
124,"просп.В.Чорновола, 69  Близенько 2.00 грн",2025-11-06 20:56:20,23129,0.0,0.0,4171.5,р†рірѕсђ  -
314,"Пулюя, 29  Близенько 2.00 грн",2025-10-27 17:46:43,14147,0.0,2328.0,0.0,р сѓсѓр»р°рѕ  -
314,"Пулюя, 29  Близенько 2.00 грн",2025-10-27 17:46:50,14147,0.0,0.0,4299.0,р сѓсѓр»р°рѕ  -
279,"Пулюя, 40  Близенько 1.50 грн",2025-10-27 17:37:21,0,0.0,501.0,0.0,
53,"Родини Крушельницьких, 1а  Близенько 2.00 грн",2025-10-31 13:05:59,14147,0.0,6635.0,0.0,р сѓсѓр»р°рѕ  -
53,"Родини Крушельницьких, 1а  Близенько 2.00 грн",2025-10-31 13:06:06,14147,0.0,0.0,6980.0,р сѓсѓр»р°рѕ  -
204,"Роксоляни, 57  Близенько 2.00 грн",2025-10-25 11:46:05,24662,0.0,2007.0,0.0,р”рјрёс‚сђрѕ  -
204,"Роксоляни, 57  Близенько 2.00 грн",2025-10-25 11:46:12,24662,0.0,0.0,4141.0,р”рјрёс‚сђрѕ  -
276,"Рудненська,  8ж  Близенько 2.00 грн",2025-10-21 19:45:07,0,0.0,2947.0,0.0,
276,"Рудненська,  8ж  Близенько 2.00 грн",2025-10-21 19:45:12,0,0.0,0.0,2412.5,
276,"Рудненська,  8ж  Близенько 2.00 грн",2025-10-31 19:19:49,24662,0.0,857.0,0.0,р”рјрёс‚сђрѕ  -
276,"Рудненська,  8ж  Близенько 2.00 грн",2025-10-31 19:20:02,24662,0.0,0.0,1156.5,р”рјрёс‚сђрѕ  -
296,"Садівнича, 27 Близенько 2.00 грн",2025-10-30 12:43:27,14147,0.0,3048.0,0.0,р сѓсѓр»р°рѕ  -
296,"Садівнича, 27 Близенько 2.00 грн",2025-10-30 12:43:34,14147,0.0,0.0,2716.5,р сѓсѓр»р°рѕ  -
121,"Сахарова, 60 Близенько 2.00 грн",2025-11-03 20:35:01,24662,0.0,2587.0,0.0,р”рјрёс‚сђрѕ  -
121,"Сахарова, 60 Близенько 2.00 грн",2025-11-03 20:35:20,24662,0.0,0.0,2403.5,р”рјрёс‚сђрѕ  -
12,"Січових Стрільців, 13 Близенько 2.00 грн",2025-10-25 22:09:56,23129,0.0,2997.0,0.0,р†рірѕсђ  -
12,"Січових Стрільців, 13 Близенько 2.00 грн",2025-10-25 22:10:03,23129,0.0,0.0,2857.5,р†рірѕсђ  -
12,"Січових Стрільців, 13 Близенько 2.00 грн",2025-11-11 21:28:41,23129,0.0,3477.0,0.0,р†рірѕсђ  -
12,"Січових Стрільців, 13 Близенько 2.00 грн",2025-11-11 21:28:49,23129,0.0,0.0,3454.5,р†рірѕсђ  -
12,"Січових Стрільців, 13 Близенько 2.00 грн",2025-11-17 22:47:22,23129,0.0,908.0,0.0,р†рірѕсђ  -
12,"Січових Стрільців, 13 Близенько 2.00 грн",2025-11-17 22:47:34,23129,0.0,0.0,1089.0,р†рірѕсђ  -
183,"Скорини, 44 Близенько 1.50 грн",2025-10-25 16:30:38,14147,0.0,153.0,0.0,р сѓсѓр»р°рѕ  -
183,"Скорини, 44 Близенько 1.50 грн",2025-10-25 16:30:51,14147,0.0,0.0,640.0,р сѓсѓр»р°рѕ  -
228,"Сокільники, Весняна, 18 Близенько 1.50 грн",2025-10-31 20:23:19,24662,0.0,2388.0,0.0,р”рјрёс‚сђрѕ  -
228,"Сокільники, Весняна, 18 Близенько 1.50 грн",2025-10-31 20:23:24,24662,0.0,0.0,2197.5,р”рјрёс‚сђрѕ  -
302,"Сокільники, Г.Сковороди, 56  Близенько 1.50 грн",2025-10-31 19:52:02,24662,0.0,1084.0,0.0,р”рјрёс‚сђрѕ  -
302,"Сокільники, Г.Сковороди, 56  Близенько 1.50 грн",2025-10-31 19:52:14,24662,0.0,0.0,630.0,р”рјрёс‚сђрѕ  -
217,"Сокільники, Героїв Майдану, 17в Близенько 2.00 грн",2025-10-27 18:13:29,14147,0.0,1725.0,0.0,р сѓсѓр»р°рѕ  -
217,"Сокільники, Героїв Майдану, 17в Близенько 2.00 грн",2025-10-27 18:13:45,14147,0.0,0.0,1475.5,р сѓсѓр»р°рѕ  -
341,"Сокільники, Збройних сил України, 2 1.50 грн",2025-10-28 13:27:43,24662,0.0,2628.0,0.0,р”рјрёс‚сђрѕ  -
341,"Сокільники, Збройних сил України, 2 1.50 грн",2025-10-28 13:27:52,24662,0.0,0.0,1644.0,р”рјрёс‚сђрѕ  -
316,"Стрийська, 108  ЖК Національний 1.50 грн",2025-11-01 14:22:30,14147,0.0,32918.0,0.0,р сѓсѓр»р°рѕ  -
316,"Стрийська, 108  ЖК Національний 1.50 грн",2025-11-01 14:22:38,14147,0.0,0.0,12362.0,р сѓсѓр»р°рѕ  -
265,"Стрийська, 115 Близенько 1.50 грн",2025-11-03 09:18:40,24662,0.0,663.0,0.0,р”рјрёс‚сђрѕ  -
265,"Стрийська, 115 Близенько 1.50 грн",2025-11-03 09:18:49,24662,0.0,0.0,1215.0,р”рјрёс‚сђрѕ  -
244,"Стрийська, 45в Близенько 1.50 грн",2025-10-29 18:20:12,14147,0.0,948.0,0.0,р сѓсѓр»р°рѕ  -
244,"Стрийська, 45в Близенько 1.50 грн",2025-10-29 18:20:21,14147,0.0,0.0,0.0,р сѓсѓр»р°рѕ  -
244,"Стрийська, 45в Близенько 1.50 грн",2025-10-29 18:20:37,14147,0.0,0.0,1551.0,р сѓсѓр»р°рѕ  -
244,"Стрийська, 45в Близенько 1.50 грн",2025-10-29 18:20:48,14147,0.0,0.0,0.0,р сѓсѓр»р°рѕ  -
127,"Стрийська, 51 Близенько 2.00 грн",2025-10-25 15:43:14,14147,0.0,1337.0,0.0,р сѓсѓр»р°рѕ  -
127,"Стрийська, 51 Близенько 2.00 грн",2025-10-25 15:43:21,14147,0.0,0.0,1566.5,р сѓсѓр»р°рѕ  -
50,"Стрийська, 61  Близенько 1.50 грн",2025-11-03 08:20:59,0,0.0,569.0,0.0,
50,"Стрийська, 61  Близенько 1.50 грн",2025-11-03 08:21:13,0,0.0,0.0,1.25,
323,"Суботівська, 10а Близенько 1.50 грн",2025-10-31 18:19:03,24662,0.0,1286.0,0.0,р”рјрёс‚сђрѕ  -
323,"Суботівська, 10а Близенько 1.50 грн",2025-10-31 18:19:08,24662,0.0,0.0,765.0,р”рјрёс‚сђрѕ  -
323,"Суботівська, 10а Близенько 1.50 грн",2025-10-31 18:35:07,24662,0.0,20.0,0.0,р”рјрёс‚сђрѕ  -
214,"Суботівська, 7 Близенько 1.50 грн",2025-10-31 18:42:12,24662,0.0,700.0,0.0,р”рјрёс‚сђрѕ  -
214,"Суботівська, 7 Близенько 1.50 грн",2025-10-31 18:42:19,24662,0.0,0.0,648.0,р”рјрёс‚сђрѕ  -
56,"Тернопільська, 21 Близенько 1.50 грн",2025-10-29 13:09:20,0,0.0,10.0,0.0,
56,"Тернопільська, 21 Близенько 1.50 грн",2025-10-29 13:09:27,0,0.0,0.0,24.0,
174,"Тернопільська, 8 Близенько 2.00 грн",2025-10-29 15:15:43,14147,0.0,3034.0,0.0,р сѓсѓр»р°рѕ  -
174,"Тернопільська, 8 Близенько 2.00 грн",2025-10-29 15:15:55,14147,0.0,0.0,3123.5,р сѓсѓр»р°рѕ  -
122,"Тичини, 14 Близенько 2.00 грн",2025-11-06 20:31:19,23129,0.0,5232.0,0.0,р†рірѕсђ  -
122,"Тичини, 14 Близенько 2.00 грн",2025-11-06 20:31:27,23129,0.0,0.0,4534.0,р†рірѕсђ  -
319,"Тракт Глинянський, 163 Сімі 1.50 грн",2025-10-28 15:30:26,23129,0.0,798.0,0.0,р†рірѕсђ  -
319,"Тракт Глинянський, 163 Сімі 1.50 грн",2025-10-28 15:30:31,23129,0.0,0.0,1193.0,р†рірѕсђ  -
319,"Тракт Глинянський, 163 Сімі 1.50 грн",2025-11-22 16:37:45,23129,0.0,1045.0,0.0,р†рірѕсђ  -
319,"Тракт Глинянський, 163 Сімі 1.50 грн",2025-11-22 16:37:50,23129,0.0,0.0,1265.5,р†рірѕсђ  -
200,"Трускавецька, 129 Близенько 2.00 грн",2025-10-27 17:02:16,14147,0.0,1924.0,0.0,р сѓсѓр»р°рѕ  -
200,"Трускавецька, 129 Близенько 2.00 грн",2025-10-27 17:02:22,14147,0.0,0.0,2818.0,р сѓсѓр»р°рѕ  -
155,"Угорська, 12 Близенько 1.50 грн",2025-10-29 13:28:57,14147,0.0,1434.0,0.0,р сѓсѓр»р°рѕ  -
155,"Угорська, 12 Близенько 1.50 грн",2025-10-29 13:29:16,14147,0.0,0.0,806.0,р сѓсѓр»р°рѕ  -
206,"Угорська, 14б Близенько 2.00 грн",2025-10-29 14:01:16,14147,0.0,474.0,0.0,р сѓсѓр»р°рѕ  -
206,"Угорська, 14б Близенько 2.00 грн",2025-10-29 14:01:24,14147,0.0,0.0,1156.5,р сѓсѓр»р°рѕ  -
321,"Федьковича, 24 Близенько 1.50 грн",2025-10-29 21:19:48,0,0.0,42.0,0.0,
321,"Федьковича, 24 Близенько 1.50 грн",2025-10-29 21:20:15,0,0.0,0.0,80.0,
321,"Федьковича, 24 Близенько 1.50 грн",2025-10-29 21:20:19,0,0.0,0.0,0.0,
176,"Федьковича, 38  Близенько 2.00 грн",2025-10-29 21:31:25,24662,0.0,2622.0,0.0,р”рјрёс‚сђрѕ  -
176,"Федьковича, 38  Близенько 2.00 грн",2025-10-29 21:31:31,24662,0.0,0.0,1823.0,р”рјрёс‚сђрѕ  -
112,"Франка, 69  Близенько 2.00 грн",2025-10-24 12:48:10,9576,0.0,0.0,2030.0,р†рірѕсђ -
112,"Франка, 69  Близенько 2.00 грн",2025-10-24 12:48:19,9576,0.0,1772.0,0.0,р†рірѕсђ -
246,"Хмельницького, 257 Близенько 2.00 грн",2025-11-08 19:50:45,23129,0.0,3482.0,0.0,р†рірѕсђ  -
246,"Хмельницького, 257 Близенько 2.00 грн",2025-11-08 19:50:50,23129,0.0,0.0,2977.0,р†рірѕсђ  -
185,"Хмельницького, 76 Близенько 2.00 грн",2025-10-25 21:29:58,23129,0.0,1687.0,0.0,р†рірѕсђ  -
185,"Хмельницького, 76 Близенько 2.00 грн",2025-10-25 21:30:04,23129,0.0,0.0,2849.5,р†рірѕсђ  -
185,"Хмельницького, 76 Близенько 2.00 грн",2025-11-08 17:18:56,23129,0.0,1732.0,0.0,р†рірѕсђ  -
185,"Хмельницького, 76 Близенько 2.00 грн",2025-11-08 17:19:00,23129,0.0,0.0,2765.5,р†рірѕсђ  -
256,"Художня, 4  Близенько 2.00 грн",2025-10-31 12:58:48,24662,0.0,653.0,0.0,р”рјрёс‚сђрѕ  -
256,"Художня, 4  Близенько 2.00 грн",2025-10-31 12:58:55,24662,0.0,0.0,1013.5,р”рјрёс‚сђрѕ  -
317,"Цегельского, 10  Близенько 2.00 грн",2025-10-27 10:23:17,24662,0.0,1007.0,0.0,р”рјрёс‚сђрѕ  -
317,"Цегельского, 10  Близенько 2.00 грн",2025-10-27 10:23:24,24662,0.0,0.0,1079.5,р”рјрёс‚сђрѕ  -
278,"Чупринки, 84  Близенько  2.00 грн",2025-10-28 08:12:15,24662,0.0,2722.0,0.0,р”рјрёс‚сђрѕ  -
278,"Чупринки, 84  Близенько  2.00 грн",2025-10-28 08:12:23,24662,0.0,0.0,2868.5,р”рјрёс‚сђрѕ  -
104,"Шевченка, 111 Близенько 1.50 грн",2025-10-24 16:58:03,0,0.0,43.0,0.0,
104,"Шевченка, 111 Близенько 1.50 грн",2025-10-24 16:58:13,0,0.0,0.0,0.0,
247,"Шевченка, 31б  Близенько 2.00 грн",2025-10-29 12:31:07,24662,0.0,2796.0,0.0,р”рјрёс‚сђрѕ  -
247,"Шевченка, 31б  Близенько 2.00 грн",2025-10-29 12:31:15,24662,0.0,0.0,3853.0,р”рјрёс‚сђрѕ  -
189,"Шевченка, 45  Близенько 1.50 грн",2025-10-31 09:12:32,24662,0.0,2131.0,0.0,р”рјрёс‚сђрѕ  -
189,"Шевченка, 45  Близенько 1.50 грн",2025-10-31 09:12:38,24662,0.0,0.0,1236.0,р”рјрёс‚сђрѕ  -
177,"Шевченка, 80 Близенько  1.50 грн",2025-10-31 09:49:08,24662,0.0,1821.0,0.0,р”рјрёс‚сђрѕ  -
177,"Шевченка, 80 Близенько  1.50 грн",2025-10-31 09:49:25,24662,0.0,0.0,2672.5,р”рјрёс‚сђрѕ  -
210,"Широка, 96а  Близенько 1.50 грн",2025-10-29 15:20:17,24662,0.0,2175.0,0.0,р”рјрёс‚сђрѕ  -
210,"Широка, 96а  Близенько 1.50 грн",2025-10-29 15:20:45,24662,0.0,0.0,5200.25,р”рјрёс‚сђрѕ  -
123,"Щурата, 9  Близенько 1.50 грн",2025-11-08 21:22:05,23129,0.0,1952.0,0.0,р†рірѕсђ  -
123,"Щурата, 9  Близенько 1.50 грн",2025-11-08 21:22:09,23129,0.0,0.0,4588.5,р†рірѕсђ  -
211,"Яворницького, 8  Близенько 2.00 грн",2025-10-27 14:32:48,14147,0.0,1633.0,0.0,р сѓсѓр»р°рѕ  -
211,"Яворницького, 8  Близенько 2.00 грн",2025-10-27 14:32:58,14147,0.0,0.0,2314.0,р сѓсѓр»р°рѕ  -
